protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation
udp,103.135.6.222,57180,64.233.170.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57180,64.233.170.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,60179,172.253.118.100,443,OUT.bound,https,,www3.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,60179,172.253.118.100,443,OUT.bound,https,,s.youtube.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,60179,172.253.118.100,443,OUT.bound,https,,redirector.googlevideo.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,60179,172.253.118.100,443,OUT.bound,https,,android.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,60179,172.253.118.100,443,OUT.bound,https,,chat.google.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,103.135.6.222,51199,23.209.185.188,443,OUT.bound,https,established,,LOKAL.c,US,AS16625 akamai technologies  inc.,,,,Whitelisted IP
udp,103.135.6.222,50123,74.125.68.94,443,OUT.bound,https,,beacons.gvt2.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,50123,74.125.68.94,443,OUT.bound,https,,beacons-handoff.gcp.gvt2.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,103.135.6.222,51197,35.186.224.25,443,OUT.bound,https,established,edge-web.dual-gslb.spotify.com,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-29 Port Scan,,2023-11-29T22:59:38.184000,Cloud Provider IP range
udp,192.168.2.1,60652,142.251.10.190,443,OUT.bound,https,,youtube-ui.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53329,74.125.24.102,443,OUT.bound,https,,clients.l.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,53329,74.125.24.102,443,OUT.bound,https,,encrypted-tbn3.gstatic.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.237.134.79,35079,122.144.1.1,53,OUT.bound,domain,,,,ID,AS38320 pt maxindo mitra solusi,,,,
tcp,103.135.6.222,52167,74.125.200.94,443,OUT.bound,https,established,beacons3.gvt2.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,signaler-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55352,64.233.170.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,103.135.6.222,51198,23.203.74.11,443,OUT.bound,https,established,,INTL.c,DE,AS16625 akamai technologies  inc.,,,,
udp,103.135.6.222,50671,8.8.8.8,443,OUT.bound,https,,dns.google,LOKAL.c,,AS15169 google llc,,,,Public DNS
tcp,103.135.6.222,52166,142.251.12.100,443,OUT.bound,https,established,play.google.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,103.135.6.222,52166,142.251.12.100,443,OUT.bound,https,established,docs.google.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,103.135.6.222,52166,142.251.12.100,443,OUT.bound,https,established,clients.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,60184,74.125.200.94,443,OUT.bound,https,,beacons3.gvt2.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49152,142.251.175.94,443,OUT.bound,https,,id.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,49152,142.251.175.94,443,OUT.bound,https,,ssl.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,49152,142.251.175.94,443,OUT.bound,https,,accounts-cctld.l.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,49152,142.251.175.94,443,OUT.bound,https,,www.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,59196,216.239.38.120,443,OUT.bound,https,,forcesafesearch.google.com,LOKAL.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
udp,192.168.2.1,60562,142.251.175.94,443,OUT.bound,https,,id.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,192.168.2.1,60562,142.251.175.94,443,OUT.bound,https,,ssl.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,192.168.2.1,60562,142.251.175.94,443,OUT.bound,https,,accounts-cctld.l.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,192.168.2.1,60562,142.251.175.94,443,OUT.bound,https,,www.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62817,74.125.68.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,56638,142.251.12.138,443,OUT.bound,https,,play.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,56638,142.251.12.138,443,OUT.bound,https,,docs.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,56638,142.251.12.138,443,OUT.bound,https,,clients.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,50433,172.217.194.156,443,OUT.bound,https,,www.googleadservices.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,50433,172.217.194.156,443,OUT.bound,https,,pagead2.googlesyndication.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,103.135.6.222,51205,20.198.119.143,443,OUT.bound,https,established,wns.notify.trafficmanager.net,INTL.c,IN,AS8075 microsoft corporation,,,,Cloud Provider IP range
udp,103.135.6.222,53723,142.251.175.94,443,OUT.bound,https,,id.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,53723,142.251.175.94,443,OUT.bound,https,,ssl.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,53723,142.251.175.94,443,OUT.bound,https,,accounts-cctld.l.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,53723,142.251.175.94,443,OUT.bound,https,,www.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,54300,142.251.175.139,443,OUT.bound,https,,play-fe.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,54300,142.251.175.139,443,OUT.bound,https,,encrypted-tbn0.gstatic.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,54300,142.251.175.139,443,OUT.bound,https,,encrypted-tbn2.gstatic.com,LOKAL.c,US,AS15169 google llc,,,,
udp,192.168.1.2,57556,192.168.1.254,53,local,domain,,,INTL.c,,,,,,
udp,103.135.6.222,59622,172.217.194.113,443,OUT.bound,https,,android.l.google.com,LOKAL.c,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,Whitelisted IP
udp,103.135.6.222,59622,172.217.194.113,443,OUT.bound,https,,drive.google.com,LOKAL.c,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,Whitelisted IP
udp,103.135.6.222,59622,172.217.194.113,443,OUT.bound,https,,encrypted-tbn1.gstatic.com,LOKAL.c,US,AS15169 google llc,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,Whitelisted IP
udp,103.135.6.222,54137,142.251.175.94,443,OUT.bound,https,,id.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,54137,142.251.175.94,443,OUT.bound,https,,ssl.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,54137,142.251.175.94,443,OUT.bound,https,,accounts-cctld.l.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,54137,142.251.175.94,443,OUT.bound,https,,www.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,192.168.1.2,54976,192.168.1.254,53,local,domain,,,INTL.c,,,,,,
udp,103.135.6.222,56175,74.125.200.84,443,OUT.bound,https,,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,192.168.2.1,39350,172.253.118.83,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,,,,
udp,103.237.134.79,55562,122.144.1.1,53,OUT.bound,domain,,,,ID,AS38320 pt maxindo mitra solusi,,,,
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,signaler-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49739,64.233.170.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,56045,157.240.208.60,443,OUT.bound,https,,media-cgk1-1.cdn.whatsapp.net,LOKAL.c,ID,AS32934 facebook  inc.,,,,
udp,103.135.6.222,56045,157.240.208.60,443,OUT.bound,https,,mmx-ds.cdn.whatsapp.net,LOKAL.c,ID,AS32934 facebook  inc.,,,,
udp,103.135.6.222,62773,142.251.10.94,443,OUT.bound,https,,clientservices.googleapis.com,LOKAL.c,US,AS15169 google llc,alt-YouTube.com,,2023-09-24T14:00:05.977000,
udp,103.135.6.222,55305,142.251.10.94,443,OUT.bound,https,,clientservices.googleapis.com,LOKAL.c,US,AS15169 google llc,alt-YouTube.com,,2023-09-24T14:00:05.977000,
tcp,192.168.1.2,65529,17.57.145.134,5223,OUT.bound,hpvirtgrp,established,,INTL.c,US,AS714 apple inc.,,,,
udp,103.135.6.222,54814,142.251.175.94,443,OUT.bound,https,,id.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,54814,142.251.175.94,443,OUT.bound,https,,ssl.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,54814,142.251.175.94,443,OUT.bound,https,,accounts-cctld.l.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,54814,142.251.175.94,443,OUT.bound,https,,www.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,signaler-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,57317,64.233.170.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62583,74.125.24.95,443,OUT.bound,https,,peoplestackwebexperiments-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62583,74.125.24.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62583,74.125.24.95,443,OUT.bound,https,,appsitemsuggest-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62583,74.125.24.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62583,74.125.24.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62583,74.125.24.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
